Track,Artist,Track Score,Spotify Streams,Release Date,Album Name
The Middle,Zedd,-0.0742215712176438,1.9612069237340697,-0.8206905462285469,The Middle
Doctor (Work It Out) [feat. Miley Cyrus],Pharrell Williams,-0.0742215712176438,-0.7558548920391294,0.8542411862884856,Doctor (Work It Out) - Single
Pompeii,Bastille,-0.0742215712176438,2.1228178889898035,-2.209328429445898,Bad Blood (The Extended Cut)
Hymn For The Weekend - Seeb Remix,Coldplay,-0.0742215712176438,0.3812314441074273,-1.407555365921594,A Head Full Of Dreams
Lonely (with benny blanco),Justin Bieber,-0.0742215712176438,0.6924153177938104,-0.07151740252308195,Lonely (with benny blanco)
Hold On,Justin Bieber,-0.0742215712176438,0.5616608509467993,0.03368243711459618,Hold On
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,-0.0742215712176438,3.6214345410628326,-2.272448333228505,The Heist
I Like It,Cardi B,-0.07681734192376215,2.1860362967189375,-0.7658363441317576,Invasion of Privacy
8 Parche,Baani Sandhu,-0.07681734192376215,-0.6511303881254167,-0.37208837291644803,8 Parche
Modo DND,Xavi,-0.07681734192376215,-0.48460760995585156,0.7603127580405586,Modo DND
THANK GOD,Travis Scott,-0.07681734192376215,-0.534755953776389,0.6911814348500844,UTOPIA
Home,Edith Whiskers,-0.07681734192376215,-0.1211848897484258,-0.07151740252308195,Home
The London (feat. J. Cole & Travis Scott),Young Thug,-0.07681734192376215,0.524604031557671,-0.4562482446265905,The London (feat. J. Cole & Travis Scott)
Si Te Pudiera Mentir,Calibre 50,-0.07941311262988032,0.09226808995479906,-0.39237691341800024,Simplemente Gracias
One Of Your Girls,Troye Sivan,-0.07941311262988032,-0.4179436144317959,0.7490413466508075,Something To Give Each Other
Tell Em,Cochise,-0.07941311262988032,0.09635419653016244,0.09680234089720305,Tell Em
Close Eyes,DVRST,-0.08200888333599866,0.0899967776132025,0.009636759483126896,Close Eyes
Mr Pot Scraper,Bossman Dlow,-0.08200888333599866,-0.7946404072481035,0.8489811943066017,Mr Pot Scraper - Single
LA DURANGO,Peso Pluma,-0.08200888333599866,-0.752909867131114,0.9060896786813412,LA DURANGO
Please Me,Cardi B,-0.08200888333599866,0.1925167746746723,-0.5291367049469817,Please Me
El Hijo Mayor,Junior H,-0.08200888333599866,-0.16705963810376065,0.3650619319732823,El Hijo Mayor - Single
LA FAMA,ROSALï¿½,-0.08460465404211702,0.02245382378694054,0.22229072103643338,LA FAMA (feat. The Weeknd) - Single
TIL FURTHER NOTICE,Travis Scott,-0.08460465404211702,-0.5836639298999426,0.6911814348500844,UTOPIA
"Poblado (feat. Crissin, Totoy El Frio & Natan & Shander) [Remix]",J Balvin,-0.08460465404211702,-0.18469234958250888,0.11258231684285477,Poblado (Remix)
LOKERA,Rauw Alejandro,-0.08460465404211702,0.38825391262746906,0.4146561420881877,LOKERA
cardigan,Taylor Swift,-0.08720042474823536,1.597179543916482,-0.13463730630568882,folklore
See You Again (feat. Kali Uchis),"Tyler, The Creator",-0.08720042474823536,2.1602355364041714,-0.9604560474614621,Flower Boy
Amanece,Anuel AA,-0.08720042474823536,0.625407329814774,-0.5764766327839369,Amanece
Popular,The Weeknd,-0.08720042474823536,0.6763914471395787,0.8482297668806182,Popular
King Shit,Shubh,-0.08720042474823536,-0.6749026813984459,0.8121612504334143,Leo
LA INOCENTE,Mora,-0.08720042474823536,0.5378994476724933,0.3282419881000949,Microdosis
Chicago Freestyle (feat. Giveon),Drake,-0.08979619545435372,0.5869358637434655,-0.1977572100882957,Dark Lane Demo Tapes
Johnny Dang (with Paul Wall & DRODi),That Mexican OT,-0.08979619545435372,-0.5931419510401686,0.6438415070131293,Johnny Dang (with Paul Wall & DRODi)
S-Class,Stray Kids,-0.08979619545435372,-0.44490548673051106,0.6491014989950132,5-STAR
GASLIGHT,INJI,-0.08979619545435372,-0.7980009460661293,0.33801054463787933,GASLIGHT
Die Young (feat. 347aidan),Sleepy Hallow,-0.08979619545435372,-0.3751612895225429,0.36881906910319934,Die Young (feat. 347aidan)
Vente Pa' Ca,Ricky Martin,-0.09239196616047188,0.3093962835611091,-1.1873871301084535,Vente Pa' Ca
Can't Tame Her,Zara Larsson,-0.09239196616047188,-0.5355582715997754,0.5536702158951194,Can't Tame Her
VIBEZ,DaBaby,-0.09239196616047188,-0.0279945494355703,-0.3608169615266968,KIRK
I Don't Fuck With You,Big Sean,-0.09239196616047188,0.621123945795372,-1.7389348607802801,I Don't Fuck With You
Se Grita,Morad,-0.09239196616047188,-0.566984519585229,0.6333215230493615,Reinsertado
HYAENA,Travis Scott,-0.09239196616047188,-0.5763843028734642,0.6911814348500844,UTOPIA
KICK BACK,Kenshi Yonezu,-0.09239196616047188,-0.16079806343447597,0.4740189087408775,KICK BACK
M.A.I,Milo j,-0.09239196616047188,-0.5264443215238085,0.7851098630980113,111
Tu hai kahan,AUR,-0.09239196616047188,-0.4251910599611091,0.6551129184028806,Tu hai kahan
Danza Kuduro - Cover,WORK OUT GYM - DJ MIX,-0.09498773686659022,2.2193664816481573,0.7543013386326913,WORK OUT MUSIC MIX
Truth or Dare,Tyla,-0.09498773686659022,-0.6616907336040443,0.7858612905239948,TYLA
Just the Way You Are,Bruno Mars,-0.09498773686659022,3.069325684965273,-2.882607403127038,Just The Way You Are
Rasputin,Majestic,-0.09498773686659022,0.3076122313312429,0.028422445132712276,Rasputin
Say It Right (Dance),MELON,-0.09498773686659022,-0.8251877377943854,0.5754616112486385,"This Is MELON, Vol. 1 (Dance)"
If the World Was Ending - feat. Julia Michaels,JP Saxe,-0.09498773686659022,1.2965013911185077,-0.34578841300702845,If the World Was Ending (feat. Julia Michaels)
"How Far I'll Go - From ""Moana""",Alessia Cara,-0.09498773686659022,0.5439883964520725,-1.1603357427730505,"How Far I'll Go (From ""Moana"")"
ýýýýýýýýýýýý,Hoshimachi Suisei,-0.09498773686659022,-0.7915025682538751,0.8707725896601207,Bibbidiba - Single
Heartless,The Weeknd,-0.09758350757270857,0.9813951824698313,-0.31497988854170844,Heartless
Upa Cavalinho,Galinha Pintadinha,-0.09758350757270857,-0.8056927102300308,-1.7990490548589535,"Galinha Pintadinha, Vol. 4"
Mirrors,Justin Timberlake,-0.09758350757270857,1.1140135089107106,-2.209328429445898,Songs For The Philippines
we fell in love in october,girl in red,-0.09758350757270857,1.0900872232917576,-0.837221949600182,we fell in love in october / October Passed Me By
Sorry Not Sorry,Demi Lovato,-0.09758350757270857,1.3173021616629883,-0.9679703217212963,Sorry Not Sorry
X ESO BB,Jere Klein,-0.09758350757270857,-0.6003739336257037,0.7009499913878688,X ESO BB
Where Did You Go? (feat. MNEK),Jax Jones,-0.09758350757270857,-0.10743279021622462,0.2793992054111729,Where Did You Go?
The Lazy Song,Bruno Mars,-0.10017927827882692,0.935062775556519,-2.824747491326315,Doo-Wops & Hooligans
Sex Sounds,Lil Tjay,-0.10017927827882692,-0.062061130826299035,-0.350296977562929,True 2 Myself
Despuï¿½ï¿½s de la P,Bad Bunny,-0.10017927827882692,0.17713052338283575,0.35454194800951444,Un Verano Sin Ti
Asiwaju,Ruger,-0.10017927827882692,-0.6301332614125869,0.4988160137983302,Asiwaju
Sticky,Drake,-0.10017927827882692,-0.3607273846856596,0.3861018999008179,"Honestly, Nevermind"
Mahiye Jinna Sohna Slowed + Reverb,Darshan Raval,-0.10017927827882692,-0.8275579201056289,0.690430007424101,Mahiye Jinna Sohna Lofi Remix
hey! hey!,TWS,-0.10017927827882692,-0.8291048552901235,0.9263782191828934,hey! hey! - Single
Centuries,Fall Out Boy,-0.10017927827882692,1.3692535107318078,-1.7464491350401143,Centuries
What Makes You Beautiful,One Direction,-0.10017927827882692,1.519381244444503,-2.7586218778397744,Up All Night
Sweetest Pie,Megan Thee Stallion,-0.10017927827882692,-0.16312449815234933,0.3124620121544432,Sweetest Pie - Single
Reggaetï¿½ï¿½n Lento (Baile,CNCO,-0.10017927827882692,0.5406021510704564,-1.2076756706100056,Primera Cita
GMFU (w/ 6arelyhuman),Odetari,-0.10277504898494527,-0.46053211668084537,0.6896785799981177,GMFU (w/ 6arelyhuman)
SKITZO,Travis Scott,-0.10277504898494527,-0.6491379418486874,0.6911814348500844,UTOPIA
Friendly Fire,Linkin Park,-0.10277504898494527,-0.7797077635015861,0.8489811943066017,Friendly Fire
Niï¿½ï¿½a Bo,Feid,-0.10277504898494527,-0.38939853914796,0.6175415471037098,Niï¿½ï¿½a Bo
SkeeYee,Sexyy Red,-0.10277504898494527,-0.6521335421916742,0.6543614909768971,Hood Hottest Princess
The Git Up,Blanco Brown,-0.10277504898494527,-0.18686303112914893,-0.4712767931462588,The Git Up
Beautiful Crazy,Luke Combs,-0.10277504898494527,0.7071464213388151,-0.7447963762042219,Beautiful Crazy
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Metro Boomin,-0.10277504898494527,-0.4597842191325046,0.6491014989950132,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)
Lover,Taylor Swift,-0.10277504898494527,1.7940385857715204,-0.39237691341800024,Lover
Midas Touch,KISS OF LIFE,-0.10277504898494527,-0.7365803112594367,0.8790382913459382,Midas Touch
Follow You,Imagine Dragons,-0.10277504898494527,-0.06408065629309931,0.03894242909648009,Follow You / Cutthroat
ýýýýýýýýýýýýýýýýýýýýýýýý,Ptrp Studio,-0.10277504898494527,-0.8064273142902489,0.37483048851106665,ýýýýýýýýýýýýýýýýýýýýýýýý - Single
Por las Noches,Peso Pluma,-0.10277504898494527,0.17407344460427993,0.10732232486097086,Por las Noches
Body Like A Back Road,Sam Hunt,-0.10537081969106343,0.7940014217752742,-1.0881987098786428,Body Like A Back Road
Best Part (feat. H.E.R.),Daniel Caesar,-0.10537081969106343,1.699951853499966,-0.9341560875520426,Freudian
Melhor Vibe,MC Ryan SP,-0.10537081969106343,-0.7582508329214619,0.8685183073821704,Melhor Vibe
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýý,-0.10537081969106343,-0.8301349269517243,0.7302556610012221,ýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýý
Cake By The Ocean - Cover,LOVE BGM JPN,-0.10537081969106343,2.1832696036661874,0.757307048336625,Western music that excites driving
Set Fire to the Rain,Adele,-0.10537081969106343,2.1325440007576044,-2.7586218778397744,More Music 2011
Worth It,Fifth Harmony,-0.10537081969106343,0.6845655845677534,-1.9350574189619516,Reflection (Japan Deluxe Edition)
Malvadï¿½ï¿,Xamï¿,-0.10796659039718179,-0.32880385214312197,0.23656784213011828,Malvadï¿½ï¿
2 Be Loved (Am I Ready),Lizzo,-0.10796659039718179,-0.20838769033172683,0.40714186782835354,Special
Shut Up and Dance,WALK THE MOON,-0.10796659039718179,2.308878610197116,-2.5159108192471313,Full Circle: The Live Anthology
SugarCrash!,ElyOtto,-0.10796659039718179,-0.15449318323555913,-0.11059162867421952,SugarCrash!
Sail,AWOLNATION,-0.10796659039718179,0.6814408031704932,-3.032892888323721,Back From Earth
Solo Conmigo,Romeo Santos,-0.10796659039718179,-0.6459080532967705,0.4432103842755574,"Fï¿½ï¿½rmula, Vo"
See You Again (feat. Charlie Puth),Wiz Khalifa,-0.10796659039718179,2.6830910605279463,-1.6096893435111328,Furious 7: Original Motion Picture Soundtrack
Dial Drunk (with Post Malone),Noah Kahan,-0.11056236110330013,-0.3182872152522406,0.6836671605902503,Dial Drunk (with Post Malone)
Danza Kuduro - Cover,MUSIC LAB JPN,-0.11056236110330013,2.191823564858463,0.5596816353029868,ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý - ýýýýýý&ýýýýýý POPS ýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýý -
Piscina,Maria Becerra,-0.11056236110330013,-0.6799380158362576,0.7685784597263762,Piscina
Bandit (with YoungBoy Never Broke Again),Juice WRLD,-0.11056236110330013,0.888511955723222,-0.51335672900133,Death Race For Love (Bonus Track Version)
this is what falling in love feels like,JVKE,-0.11056236110330013,0.05615599792208009,0.17044222864357775,this is what falling in love feels like (Ramengvrl Remix)
Galway Girl,Ed Sheeran,-0.11056236110330013,1.6052567542265643,-1.0656558870991402,ýý (Deluxe)
Firework,Katy Perry,-0.11056236110330013,1.1478570542863118,-3.032892888323721,Teenage Dream
Danza Kuduro - Cover,WORK OUT GYM - DJ MIX,-0.11056236110330013,2.2193664816481573,0.7445327820949069,Let's Workout - Best Pop Hits -
wait in the truck (feat. Lainey Wilson),HARDY,-0.11056236110330013,-0.5946758137684097,0.43870181971965694,wait in the truck - Single
No Es por Acï¿,Carin Leon,-0.11315813180941849,-0.2147383259849417,0.4018818758464696,No Es por Acï¿½ï¿½ - Si
Funny Song,Cavendish Music,-0.11315813180941849,-0.8200858746214089,-0.6673993513279302,"Vintage Oddities, Vol. 4"
Adventure Of A Lifetime,Coldplay,-0.11315813180941849,1.0640219101187012,-1.4285953338491297,Adventure Of A Lifetime
Nice For What,Drake,-0.11315813180941849,1.540347463843883,-0.7658363441317576,Nice For What
Us Vs Them,$uicideboy$,-0.11315813180941849,-0.7492042752766184,0.8752811542160212,Us Vs. Them
Vaaste,Dhvani Bhanushali,-0.11315813180941849,-0.5952369170984997,-0.491565333647811,Vaaste
FALTA DE QUï¿½,Luan Pereira,-0.11315813180941849,-0.7806081730395514,0.9113496706632251,FALTA DE QUï¿½
Left and Right (Feat. Jung Kook of BTS),Charlie Puth,-0.11315813180941849,0.9294047516232297,0.3913618918827018,Left and Right (Feat. Jung Kook of BTS)
Obsessed With You,Central Cee,-0.11575390251553683,-0.20523919908734015,0.17570222062546165,Obsessed With You
Bang!,AJR,-0.11575390251553683,-0.03893523132364195,-0.25711997674098547,Bang!
Style (Taylor's Version),Taylor Swift,-0.11575390251553683,-0.4382085591479134,0.7588099031885918,1989 (Taylor's Version)
The Door,Teddy Swims,-0.11575390251553683,-0.6245212473988565,0.7280013787232718,I've Tried Everything But Therapy (Part 1)
Gato de Noche,ýýengo Flow,-0.11575390251553683,-0.036302567166998555,0.5273702559857,Gato de Noche
Despeinada,Ozuna,-0.11834967322165499,-0.04965665516987668,-0.1038287818403688,Despeinada
Runnin,21 Savage,-0.11834967322165499,0.3825621934073233,-0.08203738648684976,SAVAGE MODE II
Hey Driver (feat. The War and Treaty),Zach Bryan,-0.11834967322165499,-0.41942517804796947,0.7114699753516367,Hey Driver (feat. The War and Treaty)
REAL GANGSTA LOVE,Trueno,-0.11834967322165499,-0.7727211207184325,0.916609662645109,EL ï¿½ï¿½LTIMO B
OKI DOKI,KAROL G,-0.11834967322165499,-0.41973964881785586,0.7009499913878688,MAï¿½ï¿½ANA SERï¿½ï¿½ BONITO (BICHOTA
Free Mind,Tems,-0.12094544392777334,-0.5416481119364734,-0.08729737846873366,For Broken Ears
New Rules,Dua Lipa,-0.12094544392777334,3.0666890348053446,-1.660786408478005,Dua Lipa (Complete Edition)
favorite crime,Olivia Rodrigo,-0.12094544392777334,1.1348841886777643,0.09154234891531915,SOUR
La Forma en Que Me Miras,Super Yei,-0.12094544392777334,0.1747479019923751,-0.6756650530137477,La Forma en Que Me Miras
When You're Gone,Shawn Mendes,-0.12094544392777334,-0.230495875525931,0.32749056067411153,When You're Gone
High Road (feat. Jessie Murph),Koe Wetzel,-0.12094544392777334,-0.819612760549296,0.9278810740348602,High Road (feat. Jessie Murph)
Savage,Megan Thee Stallion,-0.12094544392777334,-0.03735544783155377,-0.23983714594336694,Suga
Put It On Da Floor Again (feat. Cardi B),Latto,-0.12354121463389169,-0.719384752524935,0.6491014989950132,Put It On Da Floor Again (feat. Cardi B) - Single
You Should Probably Leave,Chris Stapleton,-0.12354121463389169,-0.03674329356936259,-0.050477434595546315,Starting Over
Runaway,AURORA,-0.12354121463389169,0.8124857876194672,-1.6329835937166186,Runaway
Spicy,aespa,-0.12354121463389169,-0.5829490812595473,0.6303158133454279,MY WORLD - The 3rd Mini Album
Ya Leil W Yal Ein,AL SHAMI,-0.12354121463389169,-0.8128975894791561,0.7317585158531889,Ya Leil W Yal Ein
Die For You,The Weeknd,-0.12354121463389169,3.3770783825060766,-1.1392957748455148,Starboy
Need It (feat. YoungBoy Never Broke Again),Migos,-0.12354121463389169,-0.2217184418270219,-0.18197723414264397,Need It
Into You,Ariana Grande,-0.12354121463389169,1.7108798269842744,-1.3181355022295678,Dangerous Woman
Invincible,Pop Smoke,-0.12354121463389169,0.1902674020678394,-0.26087711387090257,Meet The Woo 2
Le Monde,Richard Carter,-0.12354121463389169,-0.6746973910848025,0.6964414268319683,Talk to Me (Original Soundtrack)
Un Besito Mï¿½,Salastkbron,-0.12613698534001003,-0.7584936912231961,0.86400974282627,Un Besito Mï¿½
Ya No Somos Ni Seremos,Christian Nodal,-0.12613698534001003,0.04066108996380772,0.29668203620879147,Ya No Somos Ni Seremos
Macetando,Ivete Sangalo,-0.12613698534001003,-0.7061176823542565,0.7963812744877625,Macetando
Stand by Me,Ben King,-0.12613698534001003,1.2011219697489743,0.8121612504334143,Don't Play That Song
Goa Beach,Tony Kakkar,-0.12613698534001003,-0.7689727656982186,-0.2578714041669689,Goa Beach
Sharks,Imagine Dragons,-0.12613698534001003,-0.3042715101411878,0.3913618918827018,Sharks
Teenage Dream,Stephen Dawes,-0.12613698534001003,-0.5144699850289651,0.37483048851106665,Teenage Dream
Igualito a Mi Apï¿,Fuerza Regida,-0.12873275604612838,-0.2432098255175535,0.5333816753935673,Pa Que Hablen
Thunder,Gabry Ponte,-0.12873275604612838,0.19261943561948458,0.08102236495155134,Thunder
Thousand Miles,The Kid LAROI,-0.12873275604612838,-0.27532033430458697,0.34402196404574664,Thousand Miles
STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,-0.12873275604612838,-0.45119404586192297,0.4229218437740052,STAYING ALIVE (feat. Drake & Lil Baby) - Single
Walk Em Down (feat. Roddy Ricch),NLE Choppa,-0.12873275604612838,0.21900652475856913,-0.23006858940558253,Walk Em Down (feat. Roddy Ricch)
Khairiyat,Arijit Singh,-0.12873275604612838,-0.3841425201769214,-0.381105502028249,Chhichhore
Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,-0.13132852675224654,1.883769684463663,-3.032892888323721,Hands All Over (Revised Asia Standard Version)
Private Landing (feat. Justin Bieber & Future),Don Toliver,-0.13132852675224654,-0.38050655521857807,0.5747101838226552,Private Landing (feat. Justin Bieber & Future)
Turn Yo Clic Up (feat. Future),Quavo,-0.13132852675224654,-0.6993502214591025,0.6806614508863167,Turn Yo Clic Up (feat. Future)
Hotline Bling,Drake,-0.13132852675224654,1.6495806334016183,-1.5022352215955044,Hotline Bling
Down Below,Roddy Ricch,-0.13132852675224654,-0.09772700223590973,-0.6080365846752404,Feed Tha Streets II
Chupï¿½,El Gudi,-0.13132852675224654,-0.5965465216353962,0.71222140277762,Chupï¿½
Emiliana,CKay,-0.13132852675224654,-0.41560050388098074,0.23882212440806852,Emiliana
Sonrï¿½ï¿½ele a la ,DnK,-0.13132852675224654,-0.8253117738211194,0.11784230882473867,Sonrï¿½ï¿½ele a la 
Life Goes On,BTS,-0.13132852675224654,0.5021103574968407,-0.04521744261366241,BE
World Hold On - FISHER Rework,Bob Sinclar,-0.13132852675224654,-0.38430699574863303,0.4018818758464696,World Hold On (feat. Steve Edwards) [FISHER Rework] - Single
Cry,Benson Boone,-0.13132852675224654,-0.6954786755340067,0.880541146197905,Fireworks & Rollerblades
11:00 PM,Maluma,-0.13132852675224654,0.5056162944216477,-0.460756809182491,11:11
One Call Away,Charlie Puth,-0.1339242974583649,0.7164164050550257,-1.4864552456498528,One Call Away
